Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Descripción del proyecto;Distrito;Texto Distrito;Línea Inversión;Descripción Línea de Inversión;Sublíne de Inversión;Descripción Sublíne de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible;Re. Pte. Util.;C. Autorizado;C. Dispuesto;Obl. Reconoc.;C. Ordenado;Pagos Real
;;001;218;93302;63200;2014/000055;2014/030055;CENTRO DE MAYORES VILLA DE VALLECAS, C/ PICO MAMPODRE, 6. CONSERVACIÓN;218;VILLA DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;3.083,19;3.083,19;0,00;0,00;3.083,19;3.083,19;3.083,19;0,00;3.083,19
;;001;218;93302;63200;2014/000055;2014/040055;CENTRO DE SERVICIOS SOCIALES PEÑA VEIGA, C/ PEÑA VEIGA S/N. CONSERVACIÓN;218;VILLA DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;0,00;24.768,84;24.768,84;0,00;0,00;24.768,84;24.768,84;24.768,84;0,00;16.241,75
;;001;218;93302;63200;2014/000055;2014/050055;CENTRO DE SERVICIOS SOCIALES FUENTIDUEÑA, C/ FUENTIDUEÑA, 16. CONSERVACIÓN;218;VILLA DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;0,00;1.443,47;1.443,47;0,00;0,00;1.443,47;1.443,47;1.443,47;0,00;1.443,47
;;001;218;93302;63200;2014/000055;2014/060055;CENTRO CULTURAL FRANCISCO FATOU, C/ MANUEL VÉLEZ, 10. OBRAS DE CONSERVACIÓN;218;VILLA DE VALLECAS;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;9.903,73;9.903,73;0,00;0,00;9.903,73;9.903,73;9.903,73;0,00;5.926,86
;;001;218;93302;63200;2014/000055;2014/070055;CENTRO CULTURAL ZAZUAR, C/ ZAZUAR, 4. OBRAS DE CONSERVACIÓN;218;VILLA DE VALLECAS;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;306,98;306,98;0,00;0,00;306,98;306,98;306,98;0,00;306,98
;;001;218;93302;63200;2014/000055;2014/080055;CENTRO JUVENIL EL SITIO DE MI RECREO, C/ REAL DE ARGANDA, 39. CONSERVACIÓN;218;VILLA DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;0,00;3.695,93;3.695,93;0,00;0,00;3.695,93;3.695,93;3.695,93;0,00;3.695,93
;;001;218;93302;63200;2014/000055;2014/090055;CENTRO JUVENIL EL ALEPH, C/ ZAZUAR, 1. OBRAS DE CONSERVACIÓN;218;VILLA DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;0,00;5.229,00;5.229,00;0,00;0,00;5.229,00;5.229,00;5.229,00;0,00;5.229,00
;;001;218;93302;63200;2014/000055;2014/110055;BIBLIOTECA GERARDO DIEGO, C/ MONTE AYA, 12. OBRAS DE CONSERVACIÓN;218;VILLA DE VALLECAS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;9.037,53;9.037,53;0,00;0,00;9.037,53;9.037,53;9.037,53;0,00;9.037,53
;;001;218;93302;63200;2014/000055;2014/120055;AUDITORIO VILLA DE VALLECAS, C/ SIERRA GORDA, 64. OBRAS DE CONSERVACIÓN;218;VILLA DE VALLECAS;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;0,00;10.915,42;10.915,42;0,00;0,00;10.915,42;10.915,42;10.915,42;0,00;10.915,42
;;001;218;93302;63200;2014/007129;2014/007129;IFS-CENTRO DE SERVICIOS SOCIALES PEÑAVIGA. REPARACIÓN FACHADA PARA AHORRO ENERGÉTICO;218;VILLA DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;43.186,72;43.186,72;0,00;3,28;43.183,44;43.183,44;43.183,43;0,00;43.183,43
;;001;218;93302;63200;2014/007130;2014/007130;IFS-AUDITORIO VILLA DE VALLECAS. PROTECCIÓN DE LA ESTRUCTURA METÁLICA DEL ESCENARIO;218;VILLA DE VALLECAS;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;29.958,10;29.958,10;0,00;2,55;29.955,55;29.955,55;27.457,68;0,00;27.457,68
;;001;218;93302;63200;2014/007131;2014/007131;IFS-CENTRO SOCIAL FUENTIDUEÑA.SUPRESIÓN BARRERAS Y ADECUACIÓN ZONA ESTANCIAL;218;VILLA DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;24.487,10;24.487,10;0,00;0,00;24.487,10;24.487,10;24.487,10;0,00;24.487,10
;;001;218;93302;63200;2014/007132;2014/007132;IFS-CENTRO CULTURAL ZAZUAR. ACTUACIONES DE MEJORA Y AHORRO ENERGÉTICO;218;VILLA DE VALLECAS;10;CULTURA;03;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;17.321,59;17.321,59;0,00;2,11;17.319,48;17.319,48;16.130,99;0,00;16.130,99
;;001;218;93302;63200;2014/007133;2014/007133;IFS-CENTRO CULTURAL FRANCISCO FATOU. CLIMATIZACIÓN GIMNASIO PARA AHORRO ENERGÉTICO;218;VILLA DE VALLECAS;10;CULTURA;03;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;12.305,08;12.305,08;0,00;1,16;12.303,92;12.303,92;12.303,92;0,00;12.303,92
;;001;218;93302;63200;2014/007134;2014/007134;IFS-EDIFICIO SEDE DISTRITO VILLA DE VALLECAS. REPARACIÓN SANEAMIENTO;218;VILLA DE VALLECAS;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;27.590,66;27.590,66;0,00;0,06;27.590,60;27.590,60;23.762,23;0,00;23.762,23
;;001;218;93302;63200;2014/007135;2014/007135;IFS-CENTRO SERVICIOS SOCIALES PEÑAVEIGA. SISTEMA DETECCIÓN DE INCENDIOS Y CENTRALITA;218;VILLA DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;8.109,95;8.109,95;0,00;0,03;8.109,92;8.109,92;8.109,92;0,00;8.109,92
;;001;218;93302;63200;2014/007136;2014/007136;IFS-EDIFICIO SEDE DISTRITO VILLA VALLECAS. ADECUACIÓN ENCIMERAS Y LABAVOS DE ASEOS;218;VILLA DE VALLECAS;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;21.662,84;21.662,84;0,00;4,15;21.658,69;21.658,69;21.658,69;0,00;21.658,69
;;001;218;93302;63200;2014/007137;2014/007137;IFS-CENTRO CULTURAL FRANCISCO FATOU. DIVERSAS ACTUACIONES DE MEJORA Y ACCESIBILIDAD;218;VILLA DE VALLECAS;10;CULTURA;03;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;11.477,12;11.477,12;0,00;0,50;11.476,62;11.476,62;11.476,62;0,00;11.476,62
;;001;218;93302;63200;2014/007138;2014/007138;IFS-CENTRO DE SERVICIOS SOCIALES PEÑAVEIGA.ADAPTACIÓN CALDERA PARA AHORRO ENERGÉTICO;218;VILLA DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;8.588,53;8.588,53;0,00;0,03;8.588,50;8.588,50;8.588,50;0,00;8.588,50
;;001;218;93302;63200;2014/007139;2014/007139;IFS-SEDE VILLA DE  VALLECAS. ADECUACIÓN FACHADA Y EXTERIORES PARA AHORRO ENERGÉTICO;218;VILLA DE VALLECAS;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;43.334,51;43.334,51;0,00;1,07;43.333,44;43.333,44;40.480,20;0,00;40.480,20
;;001;218;93302;63200;2014/007140;2014/007140;IFS-BIBLIOTECA GERARDO DIEGO. ADAPTACIÓN INSTALACIONES A NORMATIVA;218;VILLA DE VALLECAS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;4.721,96;4.721,96;0,00;74,70;4.647,26;4.647,26;4.647,26;0,00;4.647,26
;;001;220;32101;63200;2014/000062;2014/030062;COLEGIO PÚBLICO ÁLVARO DE BAZÁN. ACONDICIONAMIENTO PISTA DEPORTIVA;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;47.613,53;47.613,53;0,00;0,00;47.613,53;47.613,53;47.613,53;0,00;47.574,33
;;001;220;32101;63200;2014/000062;2014/040062;COLEGIO PÚBLICO PADRE COLOMA, C/ GUTIERREZ CANALES, 19. ACONDICIONAMIENTO;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;22.770,84;22.770,84;0,00;0,00;22.770,84;22.770,84;22.770,84;0,00;22.588,88
;;001;220;32101;63200;2014/000062;2014/050062;COLEGIO PÚBLICO ALBERTO ALCOCER, AV. CANILLEJAS A VICÁLVARO, 56. CONSERVACIÓN;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;18.551,82;18.551,82;0,00;0,00;18.551,82;18.551,82;18.551,82;0,00;18.194,85
;;001;220;32101;63200;2014/000062;2014/060062;COLEGIO PÚBLICO LA ALAMEDA, C/ LAS MUSAS, 9. OBRAS DE CONSERVACIÓN;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;40.250,03;40.250,03;0,00;0,00;40.250,03;40.250,03;40.250,03;0,00;39.582,32
;;001;220;32101;63200;2014/000062;2014/070062;COLEGIO PÚBLICO MARQUÉS DE SUANCES, AV. VEINTICINCO DE SEPTIEMBREME 1. REFORMA;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;34.783,21;34.783,21;0,00;0,00;34.783,21;34.783,21;34.783,21;0,00;34.247,53
;;001;220;32101;63200;2014/000062;2014/080062;COLEGIO PÚBLICO REPÚBLICA DE PANAMÁ, C/ PEONES, 2. OBRAS DE CONSERVACIÓN;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;7.767,06;7.767,06;0,00;0,00;7.767,06;7.767,06;7.767,06;0,00;7.251,82
;;001;220;32101;63200;2014/000062;2014/090062;COLEGIO PÚBLICO EL SOL, AV. CANILLEJAS A VICÁLVARO, 82. ACONDICIONAMIENTO;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;39.784,76;39.784,76;0,00;0,00;39.784,76;39.784,76;39.784,76;0,00;39.769,14
;;001;220;32101;63200;2014/000062;2014/100062;COLEGIO PÚBLICO MARIANO JOSÉ DE LARRA, C/ LONGARES, 11. OBRAS DE CONSERVACIÓN;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;23.754,42;23.754,42;0,00;0,00;23.754,42;23.754,42;23.754,42;0,00;17.941,29
;;001;220;32101;63200;2014/000062;2014/110062;COLEGIO PÚBLICO RAMÓN MARÍA DEL VALLE INCLÁN, C/ ALCONERA, 1. ACONDICIONAMIENTO;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;33.188,68;33.188,68;0,00;0,00;33.188,68;33.188,68;33.188,68;0,00;33.120,91
;;001;220;32101;63200;2014/000062;2014/120062;COLEGIO PÚBLICO REPÚBLICA DE CHILE. ACONDICIONAMIENTO DE FACHADA;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;58.565,69;58.565,69;0,00;0,00;58.565,69;58.565,69;58.565,69;0,00;51.536,61
;;001;220;32101;63200;2014/000062;2014/130062;COLEGIO PÚBLICO JULIÁN MARÍAS, C/ BUDAPEST, 11. OBRAS DE CONSERVACIÓN;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;5.966,74;5.966,74;0,00;0,00;5.966,74;5.966,74;5.966,74;0,00;5.798,21
;;001;220;32101;63200;2014/000062;2014/140062;ESCUELA INFANTIL LAS LEANDRAS, C/ DEYANIRA, 2. OBRAS DE CONSERVACIÓN;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;7.171,82;7.171,82;0,00;0,00;7.171,82;7.171,82;7.171,82;0,00;7.065,31
;;001;220;32101;63200;2014/000062;2014/150062;ESCUELA INFANTIL LA ALEGRÍA DE LA HUERTA, C/ HELSINKI, 2. OBRAS DE CONSERVACIÓN;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;2.857,18;2.857,18;0,00;0,00;2.857,18;2.857,18;2.857,18;0,00;2.665,69
;;001;220;32101;63200;2014/000062;2014/160062;ESCUELA INFANTIL LA DEL MANOJO DE ROSAS, C/ RÁVENA, 12. OBRAS DE CONSERVACIÓN;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;1.590,37;1.590,37;0,00;0,00;1.590,37;1.590,37;1.590,37;0,00;1.287,91
;;001;220;32101;63200;2014/000062;2014/170062;ESCUELA INFANTIL HIEDRA, C/ AMPOSTA, 34. OBRAS DE CONSERVACIÓN;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;12.679,59;12.679,59;0,00;0,00;12.679,59;12.679,59;12.679,59;0,00;12.565,23
;;001;220;32101;63200;2014/000062;2014/180062;COLEGIO PÚBLICO CARMEN CABEZUELO, C/ CANGAS DE ONÍS, 7. OBRAS DE CONSERVACIÓN;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;10.964,30;10.964,30;0,00;0,00;10.964,30;10.964,30;10.964,30;0,00;10.869,88
;;001;220;32101;63200;2014/000062;2014/190062;CENTRO EDUCACIÓN ESPECIAL FUNDACIÓN GOYENECHE. OBRAS CERRAMIENTO PISTA DEPORTIVA;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;02;CENTROS DE EDUCACIÓN ESPECIAL;;;;;;;0,00;10.927,14;10.927,14;0,00;0,00;10.927,14;10.927,14;10.927,14;0,00;10.337,74
;;001;220;32101;63200;2014/000062;2014/200062;COLEGIO PÚBLICO ÁLVARO DE BAZÁN. OBRAS DE CONSERVACIÓN;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;799,49;799,49;0,00;0,00;799,49;799,49;799,49;0,00;0,00
;;001;220;32101;63200;2014/000062;2014/210062;COLEGIO PÚBLICO CIUDAD PEGASO. OBRAS DE CONSERVACIÓN;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;388,70;388,70;0,00;0,00;388,70;388,70;388,70;0,00;0,00
;;001;220;32101;63200;2014/000062;2014/220062;COLEGIO PÚBLICO PADRE COLOMA. OBRAS DE CONSERVACIÓN;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;211,45;211,45;0,00;0,00;211,45;211,45;211,45;0,00;0,00
;;001;220;32101;63200;2014/000062;2014/230062;COLEGIO PÚBLICO RAMÓN MARÍA DEL VALLE INCLÁN. OBRAS DE CONSERVACIÓN;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;132,38;132,38;0,00;0,00;132,38;132,38;132,38;0,00;0,00
;;001;220;32101;63200;2014/000062;2014/240062;COLEGIO PÚBLICO REPÚBLICA DE CHILE. OBRAS DE CONSERVACIÓN;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;873,84;873,84;0,00;0,00;873,84;873,84;873,84;0,00;0,00
;;001;220;33401;62599;2013/000317;2013/000317;EQUIPAMIENTO CENTRO CULTURAL BUERO VALLEJO;220;SAN BLAS-CANILLEJAS;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;598,44;598,44;0,00;0,00;598,44;598,44;598,44;0,00;598,44
;;001;220;33401;63599;2014/000355;2014/000355;EQUIPAMIENTO CENTRO CULTURAL BUERO VALLEJO;220;SAN BLAS-CANILLEJAS;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;78.000,00;78.000,00;72.892,54;0,00;5.107,46;5.107,46;5.107,46;0,00;964,90
;;001;220;34101;62302;2014/000195;2014/000195;EQUIPAMIENTO CENTRO DEPORTIVO DE SAN BLAS;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;602,58;602,58;0,00;0,00;602,58;602,58;602,58;0,00;602,58
;;001;220;34101;62599;2014/000195;2014/000195;EQUIPAMIENTO CENTRO DEPORTIVO DE SAN BLAS;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;15.000,00;15.000,00;546,13;0,00;14.453,87;14.453,87;14.453,87;0,00;0,00
;;001;220;34101;62901;2014/000250;2014/000250;INSTALACIONES DEPORTIVAS MUNICIPALES DISTRITO SAN BLAS-CANILLEJAS. SEÑALIZACIÓN;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;220;34101;62901;2014/000250;2014/020250;DEPORTIVO BÁSICO ALBAIDA. CARTELES DE SEÑALIZACIÓN;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;184,10;184,10;0,00;0,00;184,10;184,10;184,10;0,00;184,10
;;001;220;34101;62901;2014/000250;2014/030250;DEPORTIVO BÁSICO AMBULATORIO. CARTELES DE SEÑALIZACIÓN;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;552,27;552,27;0,00;0,00;552,27;552,27;552,27;0,00;552,27
;;001;220;34101;62901;2014/000250;2014/040250;DEPORTIVO BÁSICO ARCAUTE. CARTELES DE SEÑALIZACIÓN;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;184,10;184,10;0,00;0,00;184,10;184,10;184,10;0,00;184,10
;;001;220;34101;62901;2014/000250;2014/050250;DEPORTIVO BÁSICO ARCOS DE JALÓN. CARTELES DE SEÑALIZACIÓN;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;552,27;552,27;0,00;0,00;552,27;552,27;552,27;0,00;552,27
;;001;220;34101;62901;2014/000250;2014/060250;DEPORTIVO BÁSICO CARLOS II. CARTELES DE SEÑALIZACIÓN;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;368,18;368,18;0,00;0,00;368,18;368,18;368,18;0,00;368,18
;;001;220;34101;62901;2014/000250;2014/070250;DEPORTIVO BÁSICO CIUDAD PEGASO I. CARTELES DE SEÑALIZACIÓN;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;266,21;266,21;0,00;0,00;266,21;266,21;266,21;0,00;266,21
;;001;220;34101;62901;2014/000250;2014/080250;DEPORTIVO BÁSICO CIUDAD PEGASO II (PETANCA). CARTELES DE SEÑALIZACIÓN;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;387,20;387,20;0,00;0,00;387,20;387,20;387,20;0,00;387,20
;;001;220;34101;62901;2014/000250;2014/090250;DEPORTIVO BÁSICO CIUDAD PEGASO III. CARTELES DE SEÑALIZACIÓN;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;184,10;184,10;0,00;0,00;184,10;184,10;184,10;0,00;184,10
;;001;220;34101;62901;2014/000250;2014/100250;DEPORTIVO BÁSICO ELECTRA. CARTELES DE SEÑALIZACIÓN;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;368,18;368,18;0,00;0,00;368,18;368,18;368,18;0,00;368,18
;;001;220;34101;62901;2014/000250;2014/110250;DEPORTIVO BÁSICO ESFINGE. CARTELES DE SEÑALIZACIÓN;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;552,27;552,27;0,00;0,00;552,27;552,27;552,27;0,00;552,27
;;001;220;34101;62901;2014/000250;2014/120250;DEPORTIVO BÁSICO EUTERPE. CARTELES DE SEÑALIZACIÓN;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;184,10;184,10;0,00;0,00;184,10;184,10;184,10;0,00;184,10
;;001;220;34101;62901;2014/000250;2014/140250;DEPORTIVO BÁSICO LAS ROSAS. CARTELES DE SEÑALIZACIÓN;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;368,18;368,18;0,00;0,00;368,18;368,18;368,18;0,00;368,18
;;001;220;34101;62901;2014/000250;2014/150250;DEPORTIVO BÁSICO LUCANO. CARTELES DE SEÑALIZACIÓN;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;184,10;184,10;0,00;0,00;184,10;184,10;184,10;0,00;184,10
;;001;220;34101;62901;2014/000250;2014/160250;DEPORTIVO BÁSICO MEDIO AMPOSTA. CARTELES DE SEÑALIZACIÓN;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;368,18;368,18;0,00;0,00;368,18;368,18;368,18;0,00;368,18
;;001;220;34101;62901;2014/000250;2014/170250;DEPORTIVO BÁSICO MIGUEL YUSTE. CARTELES DE SEÑALIZACIÓN;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;368,18;368,18;0,00;0,00;368,18;368,18;368,18;0,00;368,18
;;001;220;34101;62901;2014/000250;2014/180250;DEPORTIVO BÁSICO NICOLASA GÓMEZ. CARTELES DE SEÑALIZACIÓN;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;184,10;184,10;0,00;0,00;184,10;184,10;184,10;0,00;184,10
;;001;220;34101;62901;2014/000250;2014/190250;DEPORTIVO BÁSICO POBLADURA DEL VALLE. CARTELES DE SEÑALIZACIÓN;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;387,20;387,20;0,00;0,00;387,20;387,20;387,20;0,00;387,20
;;001;220;34101;62901;2014/000250;2014/200250;DEPORTIVO BÁSICO QUINTA DE LOS MOLINOS I. CARTELES DE SEÑALIZACIÓN;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;368,18;368,18;0,00;0,00;368,18;368,18;368,18;0,00;368,18
;;001;221;93302;63200;2014/000064;2014/000064;OBRAS CONSERVACIÓN EDIFICIOS DISTRITO BARAJAS;221;BARAJAS;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;156.514,00;-53.447,44;103.066,56;103.066,56;0,00;0,00;0,00;0,00;0,00;0,00
;;001;221;93302;63200;2014/000064;2014/010064;CENTRO CULTURAL Y BIBLIOTECA GLORIA FUERTES. OBRAS DE CONSERVACIÓN;221;BARAJAS;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;10.357,54;10.357,54;0,00;0,00;10.357,54;10.357,54;10.357,54;0,00;10.357,54
;;001;221;93302;63200;2014/000064;2014/020064;CENTRO SERVICIOS SOCIALES TERESA DE CALCULTA. OBRAS DE CONSERVACIÓN;221;BARAJAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;0,00;5.704,36;5.704,36;0,00;0,00;5.704,36;5.704,36;5.704,36;0,00;5.704,36
;;001;221;93302;63200;2014/000064;2014/030064;EDIFICIO SEDE DISTRITO DE BARAJAS, PZA. MERCURIO, 1. OBRAS DE CONSERVACIÓN;221;BARAJAS;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0,00;37.385,54;37.385,54;0,00;0,00;37.385,54;37.385,54;35.105,82;0,00;0,00
;;001;221;93302;63200;2014/007159;2014/007159;IFS-CENTRO CULTURAL GLORIA FUERTES. MEDIDAS DE AHORRO Y EFICIENCIA ENERGÉTICA;221;BARAJAS;10;CULTURA;03;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;137.469,72;137.469,72;0,00;0,00;137.469,72;137.469,72;137.469,72;0,00;137.469,72
;;001;221;93302;63200;2014/007160;2014/007160;IFS-CENTRO SOCIO CULTURAL TERESA. MEDIDAS DE AHORRO Y EFICIENCIA ENERGÉTICA;221;BARAJAS;10;CULTURA;03;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;68.064,17;68.064,17;0,00;0,00;68.064,17;68.064,17;68.064,17;0,00;68.064,17
