Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Descripción proyecto de inversión;Distrito;Texto Distrito;Línea Inversión;Descripción Línea de Inversión;Sublíne de Inversión;Descripción Sublíne de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible ;Re. Pte. Util.;C. Autorizado ;C. Dispuesto;Obl. Reconoc. ;C. Ordenado ;Pagos Real;
;;001;219;93302;63200;2018/001038;2018/001038; CENTRO DE SERVICIOS SOCIALES C/RAYA, 18. SUBSANACIÓN DEFICIENCIAS ELÉCTRICAS;219;VICALVARO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;595,00;0,00;595,00;0,20;0,00;594,80;594,80;594,80;0,00;594,80;
;;001;219;93302;63200;2018/001126;2018/001126; CENTRO CULTURAL EL MADROÑO. INERTIZACIÓN DEPÓSITO DE GASOIL;219;VICALVARO;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;4828,05;4828,05;0,00;0,00;4828,05;4828,05;4828,05;0,00;4828,05;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;219;93303;63200;2017/004477;2017/004477;IFS-CENTRO SERVICIOS SOCIALES EL ALMENDRO. OPTIMIZACIÓN CLIMATIZACIÓN Y CALIDAD DEL AIRE;219;VICALVARO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;43495,77;43495,77;0,00;0,00;43495,77;43495,77;43487,81;0,00;43487,81;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;219;93303;63200;2017/004479;2017/004479;IFS-CENTRO CULTURAL EL MADROÑO. OPTIMIZACIÓN CLIMATIZACIÓN E IMPERMEABILIZACIÓN CUBIERTA;219;VICALVARO;10;CULTURA;03;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;109002,05;109002,05;0,00;0,00;109002,05;109002,05;103514,21;0,00;103514,21;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;219;93303;63200;2017/004480;2017/004480;IFS-CENTRO CULTURAL VALDEBERNARDO. PROTECCIÓN SOLAR EN LUCERNARIOS;219;VICALVARO;10;CULTURA;03;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;33373,31;33373,31;0,00;0,00;33373,31;33373,31;33373,31;0,00;33373,31;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;219;93303;63200;2017/004482;2017/004482;IFS-CENTRO MAYORES EL ALMENDRO.MEJORA ILUMINACIÓN INTERIOR, CLIMATIZACIÓN Y CALIDAD DEL AIRE;219;VICALVARO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;34078,17;34078,17;0,00;0,00;34078,17;34078,17;34078,17;0,00;34078,17;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;219;93303;63200;2017/004484;2017/004484;IFS-CENTRO DEPORTIVO VALDEBERNARDO. ENVOLVENTE PISCINA CUBIERTA Y OPTIMIZACIÓN ILUMINACIÓN EXTERIOR;219;VICALVARO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;310974,20;310974,20;0,00;0,00;310974,20;310974,20;300414,62;0,00;300414,62;
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2018/005879;2018/005879;IFS-COLEGIO PÚBLICO SEVERO OCHOA. ADECUACIÓN CALDERAS, EFICIENCIA ENERGÉTICA Y OTRAS;219;VICALVARO;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;145000,00;145000,00;231,05;0,00;144768,95;144768,95;140924,62;0,00;122923,69;
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2018/005880;2018/005880;IFS-COLEGIO PÚBLICO VICÁLVARO. ADECUACIÓN CARPINTERÍAS PARA MEJORA DE EFICIENCIA ENERGÉTICA;219;VICALVARO;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;75500,00;75500,00;1609,40;0,00;73890,60;73890,60;73424,17;0,00;73424,17;
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2018/005881;2018/005881;IFS-COLEGIO PÚBLICO ALFONSO X. NORMATIVA CONTRA INCENDIOS,FONTANERÍA Y ENERGÍAS RENOVABLES;219;VICALVARO;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;40000,00;40000,00;23301,01;0,00;16698,99;16698,99;16698,99;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2018/005882;2018/005882;IFS-COLEGIO PÚBLICO VALDEBERNARDO. ADECUACIÓN INSTALACIONES PROTECCIÓN INCENDIOS Y FONTANERÍA;219;VICALVARO;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;65000,00;65000,00;52,46;0,00;64947,54;64947,54;57854,24;0,00;46681,29;
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2018/005883;2018/005883;IFS-COLEGIO PÚBLICO LOS ALMENDROS. REPARACIÓN INSTALACIONES PROTECCIÓN INCENDIOS, FONTANERÍA Y OTRAS;219;VICALVARO;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;60000,00;60000,00;7451,54;0,00;52548,46;52548,46;49014,58;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2018/005884;2018/005884;IFS-COLEGIO PÚBLICO PEDRO DUQUE. REPARACIÓN CARPINTERÍAS, PROTECCIÓN INCENDIOS Y FONTANERÍA;219;VICALVARO;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;62000,00;62000,00;1501,79;0,00;60498,21;60498,21;60494,24;0,00;60494,24;
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2018/005885;2018/005885;IFS-COLEGIO PÚBLICO CARMEN LAFORET. OBRAS CONSERVACIÓN E INCORPORACIÓN ELEMENTOS SEGURIDAD;219;VICALVARO;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;46000,00;46000,00;2,98;0,00;45997,02;45997,02;45997,01;0,00;38320,03;
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2018/005886;2018/005886;IFS-COLEGIO PÚBLICO WINSTON CHURCHILL. INSTALACIONES INCENDIOS, FONTANERÍA Y ENERGÍAS RENOVABLES;219;VICALVARO;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;48000,00;48000,00;6630,41;0,00;41369,59;41369,59;41369,57;0,00;41369,57;
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2018/005887;2018/005887;IFS-ESCUELA INFANTIL LOS JUNCOS. OBRAS DE MEJORA EN SEGURIDAD Y SALUBRIDAD;219;VICALVARO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;47000,00;47000,00;47000,00;0,00;0,00;0,00;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2018/005888;2018/005888;IFS-ESCUELA INFANTIL EL CIELO AZUL. ADECUACIÓN CLIMATIZACIÓN PARA MEJORA EFICIENCIA ENERGÉTICA;219;VICALVARO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;55000,00;55000,00;340,69;0,00;54659,31;54659,31;40559,05;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2018/005889;2018/005889;IFS-ESCUELA INFANTIL EL AMANECER. OBRAS CONSERVACIÓN EN ARENEROS Y FONTANERÍA;219;VICALVARO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;5600,00;5600,00;186,17;0,00;5413,83;5413,83;5413,83;0,00;5413,83;
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2018/005890;2018/005890;IFS-ANEXO SEDE DISTRITO VICÁLVARO. INSTALACIÓN ELÉCTRICA, ACCESIBILIDAD Y MEJORA ENERGÉTICA;219;VICALVARO;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;90000,00;90000,00;170,50;0,00;89829,50;89829,50;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2018/005891;2018/005891;IFS-CENTRO SERVICIOS SOCIALES VALDEBERNARDO. INSTALACIONES PROTECCIÓN INCENDIOS Y FONTANERÍA;219;VICALVARO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;45000,00;45000,00;18674,42;0,00;26325,58;26325,58;26323,63;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2018/005892;2018/005892;IFS-BIBLIOTECA FRANCISCO AYALA. ACONDICIONAMIENTO SALAS DE ESTUDIO Y LECTURA;219;VICALVARO;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;45000,00;45000,00;0,72;0,00;44999,28;44999,28;44999,28;0,00;44999,28;
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2018/005893;2018/005893;IFS-CENTRO CULTURAL MADROÑO. MEJORA EFICIENCIA ENERGÉTICA Y PAVIMENTACIÓN;219;VICALVARO;10;CULTURA;03;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;30000,00;30000,00;453,11;0,00;29546,89;29546,89;29546,89;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2018/005894;2018/005894;IFS-CENTRO CULTURAL VALDEBERNARDO. MEJORA ILUMINACIÓN Y OTRAS OBRAS DE CONSERVACIÓN;219;VICALVARO;10;CULTURA;03;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;25000,00;25000,00;8963,66;0,00;16036,34;16036,34;7151,87;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2018/005895;2018/005895;IFS-CENTRO DE DÍA Y MAYORES VICÁLVARO.ADECUACIÓN INSTALACIONES,EFICIENCIA ENERGÉTICA Y ACCESIBILIDAD;219;VICALVARO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;00;CENTROS DE DÍA Y RESIDENCIAS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;170000,00;170000,00;26,01;0,00;169973,99;169973,99;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2018/005896;2018/005896;IFS-CENTRO MAYORES VALDEBERNARDO. OPTIMIZACIÓN ILUMINACIÓN PARA MEJORA EFICIENCIA ENERGÉTICA;219;VICALVARO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;35400,00;35400,00;3054,03;0,00;32345,97;32345,97;3228,14;0,00;972,09;
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2018/005897;2018/005897;IFS-RECINTO FERIAL VICALVARO. INSTALACIÓN CORTAVIENTOS EN ESCENARIO CUBIERTO Y VESTUARIOS;219;VICALVARO;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;40000,00;40000,00;40000,00;0,00;0,00;0,00;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2018/005898;2018/005898;IFS-CENTRO ACOGIDA VICALVARO. MEJORA CLIMATIZACIÓN, INSTALACIONES DE ENERGÍA SOLAR Y CUBIERTA;219;VICALVARO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;06;PERSONAS SIN HOGAR;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;190000,00;190000,00;18950,00;0,00;171050,00;171050,00;3749,55;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2018/005899;2018/005899;IFS-ASCENSOR PASARELA SOBRE ESTACIÓN CERCANÍAS VICÁLVARO. MEJORA CONDICIONES DE SEGURIDAD;219;VICALVARO;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;19000,00;19000,00;6178,31;0,00;12821,69;12821,69;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2018/005900;2018/005900;IFS-ESCUELA MÚSICA VICÁLVARO. MEJORA INSTALACIÓN ELÉCTRICA  Y ACONDICIONAMIENTO ESPACIO LIBRE;219;VICALVARO;05;EDUCACIÓN;03;ESCUELAS DE MÚSICA;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;40800,00;40800,00;1,43;0,00;40798,57;40798,57;40798,57;0,00;39895,10;
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2018/005901;2018/005901;IFS-CENTRO DEPORTIVO VICALVARO. CONSERVACIÓN Y MEJORA SISTEMA DE RIEGO;219;VICALVARO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;35000,00;35000,00;272,69;0,00;34727,31;34727,31;34727,31;0,00;34727,31;
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2018/005902;2018/005902;IFS-DEPORTIVO BÁSICO CORDEL PAVONES. ACONDICIONAMIENTO PISTAS DEPORTIVAS Y GRADERÍO;219;VICALVARO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;230100,00;230100,00;732,87;0,00;229367,13;229367,13;18208,20;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2018/005903;2018/005903;IFS-DEPORTIVO BÁSICO VICALVARADA. OPTIMIZACIÓN ILUMINACIÓN, EFICIENCIA ENERGÉTICA Y OTRAS;219;VICALVARO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;125000,00;125000,00;5036,28;0,00;119963,72;119963,72;15310,42;0,00;1231,30;
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2018/005904;2018/005904;IFS-DEPORTIVO BÁSICO VIVERO DE LA PILARICA. ACONDICIONAMIENTO PISTAS Y ADECUACIÓN LUMINARIAS;219;VICALVARO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;87600,00;87600,00;1134,11;0,00;86465,89;86465,89;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2018/005905;2018/005905;IFS-DEPORTIVO BÁSICO PARQUE DE VALDERRIBAS. ACONDICIONAMIENTO DE PISTAS Y DOTACIÓN DE GRADERÍO;219;VICALVARO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;77700,00;77700,00;0,14;0,00;77699,86;77699,86;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2018/005906;2018/005906;IFS-DEPORTIVO BÁSICO PARQUE DE CASALARREINA. ACONDICIONAMIENTO PISTAS Y ADECUACIÓN DE LUMINARIAS;219;VICALVARO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;70000,00;70000,00;0,01;0,00;69999,99;69999,99;1671,40;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2018/005907;2018/005907;IFS-CENTRO SOCIO JUVENIL VICALVARO. ADECUACIÓN CALDERAS, EFICIENCIA ENERGÉTICA, SOLADOS Y OTRAS;219;VICALVARO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;45000,00;45000,00;11785,84;0,00;33214,16;33214,16;18269,51;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2018/005908;2018/005908;IFS-CENTRO DEPORTIVO VALDEBERNARDO. INSTALACIÓN DESHUMECTADORA Y EFICIENCIA ENERGÉTICA;219;VICALVARO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;160000,00;160000,00;14926,38;0,00;145073,62;145073,62;144857,09;0,00;136220,58;
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2018/006711;2018/006711;IFS-PASARELA CENTRO DE MAYORES EL ALMENDRO. ADAPTACIÓN PARA USOS MÚLTIPLES;219;VICALVARO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;150000,00;150000,00;150000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;220;23106;62599;2018/001117;2018/001117; EQUIPAMIENTO CENTRO DE SERVICIOS SOCIALES TORRE ARIAS;220;SAN BLAS-CANILLEJAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;0,00;1102,00;1102,00;0,90;0,00;1101,10;1101,10;1101,10;0,00;1101,10;
;;001;220;32301;63200;2017/001169;2017/001169; COLEGIO PÚBLICO MARIANO JOSÉ DE LARRA. ACONDICIONAMIENTO CUBIERTAS, ASCENSOR Y OTRAS;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;225957,00;0,00;225957,00;0,15;0,00;225956,85;225956,85;191588,95;0,00;191588,95;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;220;32301;63200;2017/001296;2017/001296; COLEGIO PÚBLICO MARÍA MOLINER (ANTIGUO SANTA MARTA DE BABIO). OBRAS DE PARAMENTO Y CARPINTERÍA;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;00;COLEGIOS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;285455,00;0,00;285455,00;0,18;0,00;285454,82;285454,82;269815,22;0,00;75891,16;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;220;32301;63200;2017/001313;2017/001313; COLEGIO PÚBLICO RAMÓN MARÍA DEL VALLE INCLÁN. OBRAS ADECUACIÓN CALDERAS Y OTRAS;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;00;COLEGIOS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;71371,00;0,00;71371,00;0,82;0,00;71370,18;71370,18;69232,32;0,00;69232,32;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;220;32301;63200;2017/001353;2017/001353; COLEGIO PÚBLICO EL SOL. OBRAS CUBIERTA ZONA CENTRAL Y SUSTITUCIÓN ACERAS Y PASEOS;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;00;COLEGIOS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;117587,00;117587,00;0,00;0,00;117587,00;117587,00;117586,88;0,00;0,00;
;;001;220;34201;62599;2018/001255;2018/001255; EQUIPAMIENTO CENTRO DEPORTIVO SAN BLAS;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;8000,00;8000,00;2313,00;0,00;5687,00;5687,00;5687,00;0,00;0,00;
;;001;220;34201;62600;2018/001255;2018/001255; EQUIPAMIENTO CENTRO DEPORTIVO SAN BLAS;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;5000,00;5000,00;1007,00;0,00;3993,00;3993,00;3993,00;0,00;0,00;
;;001;220;34201;63200;2016/000497;2016/000497; DEPORTIVO BÁSICO ESFINGE. SUSTITUCIÓN CERRAMIENTO PERIMETRAL;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;33200,00;33200,00;33200,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;220;92001;62599;2018/001060;2018/001060; EQUIPAMIENTO SERVICIOS ADMINISTRATIVOSA DISTRITO SAN BLAS-CANILLEJAS;220;SAN BLAS-CANILLEJAS;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0,00;2091,07;2091,07;37,70;0,00;2053,37;2053,37;2041,10;0,00;2041,10;
;;001;220;92001;62601;2018/001102;2018/001102; SERVICIOS ADMINISTRATIVOS DISTRITO SAN BLAS. EQUIPOS PARA PROCESO DE DATOS;220;SAN BLAS-CANILLEJAS;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0,00;19,36;19,36;0,00;0,00;19,36;19,36;19,36;0,00;19,36;
;;001;220;92001;63599;2018/001060;2018/001060; EQUIPAMIENTO SERVICIOS ADMINISTRATIVOSA DISTRITO SAN BLAS-CANILLEJAS;220;SAN BLAS-CANILLEJAS;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0,00;100,00;100,00;45,01;0,00;54,99;54,99;54,99;0,00;54,99;
;;001;220;93303;63200;2018/005919;2018/005919;IFS-EDIFICIO C/ MONTAMARTA, 7. ACONDICIONAMIENTO PARA CENTRO CULTURAL;220;SAN BLAS-CANILLEJAS;10;CULTURA;03;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;345000,00;345000,00;326971,00;0,00;18029,00;18029,00;0,00;0,00;0,00;
;;001;220;93303;63200;2018/005925;2018/005925;IFS-DEPORTIVO BÁSICO GUADALAJARA. SUSTITUCIÓN CÉSPED ARTIFICIAL;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;345000,00;345000,00;115692,95;0,00;229307,05;229307,05;229307,05;0,00;0,00;
;;001;220;93303;63200;2018/005941;2018/005941;IFS-ESCUELA INFANTIL LAS MERCEDES. CLIMATIZACIÓN, ACONDICIONAMIENTO ACCESO A CUBIERTA Y OTRAS;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;01;ESCUELAS INFANTILES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;100000,00;100000,00;86889,48;0,00;13110,52;13110,52;0,00;0,00;0,00;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;220;93303;63200;2017/004499;2017/004499;IFS-CENTRO CULTURAL BUERO VALLEJO Y BIBLIOTECA CANILLEJAS. INSTALACIÓN ELÉCTRICA Y ADECUACIÓN LUMINARIAS;220;SAN BLAS-CANILLEJAS;10;CULTURA;03;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;79456,53;79456,53;0,00;0,00;79456,53;79456,53;62886,87;0,00;62886,87;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;220;93303;63200;2017/004508;2017/004508;IFS-CENTRO DEPORTIVO SAN BLAS. ADECUACIÓN DE INSTALACIONES GENERALES.;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;239722,61;239722,61;0,00;0,00;239722,61;239722,61;238377,53;0,00;238377,53;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;220;93303;63200;2017/004782;2017/004782;IFS-CENTRO INTEGRADO PABLO CASALS. INSTALACIÓN CABLEADO Y ACONDICIONAMIENTO ALMACÉN;220;SAN BLAS-CANILLEJAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;00;CENTROS DE DÍA Y RESIDENCIAS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;15666,43;15666,43;0,00;0,00;15666,43;15666,43;10891,76;0,00;10891,76;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;220;93303;63200;2017/004785;2017/004785;IFS-CENTRO DE MAYORES ESFINGE. OBRAS DE ACONDICIONAMIENTO SALÓN DE ACTOS Y OTRAS;220;SAN BLAS-CANILLEJAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;00;CENTROS DE DÍA Y RESIDENCIAS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;12863,56;12863,56;0,00;0,00;12863,56;12863,56;5361,03;0,00;5361,03;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;220;93303;63200;2017/004789;2017/004789;IFS-EDIFICIO SEDE DISTRITO SAN BLAS. ACONDICIONAMIENTO ACCESIBILIDAD AL EDIFICIO;220;SAN BLAS-CANILLEJAS;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;15808,86;15808,86;0,00;0,00;15808,86;15808,86;8488,72;0,00;1461,87;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;220;93303;63200;2017/004790;2017/004790;IFS-DEPORTIVO BÁSICO ESFINGE. OBRAS DE ADECUACIÓN CERRAMIENTO;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;7534,32;7534,32;0,00;0,00;7534,32;7534,32;5646,00;0,00;5646,00;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;220;93303;63200;2017/004792;2017/004792;IFS-CENTRO DEPORTIVO SAN BLAS. OBRAS ADAPTACIÓN SISTEMAS DETECCIÓN DE INCENCIOS;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;71474,55;71474,55;0,00;0,00;71474,55;71474,55;39302,16;0,00;0,00;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;220;93303;63200;2017/004793;2017/004793;IFS-DEPORTIVO BÁSICO QUINTA DE LOS MOLINOS II. OBRAS ACONDICIONAMIENTO CAMPO FÚTBOL;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;199352,67;199352,67;0,00;0,00;199352,67;199352,67;180379,02;0,00;180379,02;
